file_path,label
food_waste\augmented_157_0_3614.png,food_waste
food_waste\augmented_157_0_4371.png,food_waste
food_waste\augmented_157_0_452.png,food_waste
food_waste\augmented_157_0_6800.png,food_waste
food_waste\augmented_157_0_8121.png,food_waste
food_waste\augmented_157_0_8580.png,food_waste
food_waste\augmented_157_0_872.png,food_waste
food_waste\augmented_158_0_3083.png,food_waste
food_waste\augmented_158_0_3199.png,food_waste
food_waste\augmented_158_0_3672.png,food_waste
food_waste\augmented_158_0_3954.png,food_waste
food_waste\augmented_158_0_4168.png,food_waste
food_waste\augmented_158_0_5367.png,food_waste
food_waste\augmented_158_0_555.png,food_waste
food_waste\augmented_158_0_7263.png,food_waste
food_waste\augmented_158_0_9279.png,food_waste
food_waste\augmented_158_0_9471.png,food_waste
food_waste\augmented_159_0_1760.png,food_waste
food_waste\augmented_159_0_187.png,food_waste
food_waste\augmented_159_0_189.png,food_waste
food_waste\augmented_159_0_2380.png,food_waste
food_waste\augmented_159_0_3473.png,food_waste
food_waste\augmented_159_0_4158.png,food_waste
food_waste\augmented_159_0_4215.png,food_waste
food_waste\augmented_159_0_676.png,food_waste
food_waste\augmented_159_0_7456.png,food_waste
food_waste\augmented_159_0_9619.png,food_waste
food_waste\augmented_15_0_1095.png,food_waste
food_waste\augmented_15_0_1335.png,food_waste
food_waste\augmented_15_0_4014.png,food_waste
food_waste\augmented_15_0_412.png,food_waste
food_waste\augmented_15_0_4400.png,food_waste
food_waste\augmented_15_0_5882.png,food_waste
food_waste\augmented_15_0_6332.png,food_waste
food_waste\augmented_15_0_7301.png,food_waste
food_waste\augmented_15_0_8246.png,food_waste
food_waste\augmented_15_0_9974.png,food_waste
food_waste\augmented_160_0_173.png,food_waste
food_waste\augmented_160_0_2159.png,food_waste
food_waste\augmented_160_0_2795.png,food_waste
food_waste\augmented_160_0_318.png,food_waste
food_waste\augmented_160_0_4107.png,food_waste
food_waste\augmented_160_0_5138.png,food_waste
food_waste\augmented_160_0_6701.png,food_waste
food_waste\augmented_160_0_7335.png,food_waste
food_waste\augmented_160_0_8109.png,food_waste
food_waste\augmented_160_0_873.png,food_waste
food_waste\augmented_161_0_1610.png,food_waste
food_waste\augmented_161_0_2332.png,food_waste
food_waste\augmented_161_0_2610.png,food_waste
food_waste\augmented_161_0_3508.png,food_waste
food_waste\augmented_161_0_4695.png,food_waste
food_waste\augmented_161_0_6745.png,food_waste
food_waste\augmented_161_0_7531.png,food_waste
food_waste\augmented_161_0_7929.png,food_waste
food_waste\augmented_161_0_8200.png,food_waste
food_waste\augmented_161_0_926.png,food_waste
food_waste\augmented_162_0_1664.png,food_waste
food_waste\augmented_162_0_3185.png,food_waste
food_waste\augmented_162_0_3260.png,food_waste
food_waste\augmented_162_0_4400.png,food_waste
food_waste\augmented_162_0_4466.png,food_waste
food_waste\augmented_162_0_5190.png,food_waste
food_waste\augmented_162_0_6887.png,food_waste
food_waste\augmented_162_0_7121.png,food_waste
food_waste\augmented_162_0_8575.png,food_waste
food_waste\augmented_162_0_9092.png,food_waste
food_waste\augmented_163_0_2134.png,food_waste
food_waste\augmented_163_0_3118.png,food_waste
food_waste\augmented_163_0_3213.png,food_waste
food_waste\augmented_163_0_3784.png,food_waste
food_waste\augmented_163_0_5411.png,food_waste
food_waste\augmented_163_0_7226.png,food_waste
food_waste\augmented_163_0_7796.png,food_waste
food_waste\augmented_163_0_8641.png,food_waste
food_waste\augmented_163_0_8882.png,food_waste
food_waste\augmented_163_0_9298.png,food_waste
food_waste\augmented_164_0_1964.png,food_waste
food_waste\augmented_164_0_3201.png,food_waste
food_waste\augmented_164_0_3264.png,food_waste
food_waste\augmented_164_0_3549.png,food_waste
food_waste\augmented_164_0_4405.png,food_waste
food_waste\augmented_164_0_6335.png,food_waste
food_waste\augmented_164_0_69.png,food_waste
food_waste\augmented_164_0_7601.png,food_waste
food_waste\augmented_164_0_7821.png,food_waste
food_waste\augmented_164_0_9747.png,food_waste
food_waste\augmented_165_0_1716.png,food_waste
food_waste\augmented_165_0_4261.png,food_waste
food_waste\augmented_165_0_4666.png,food_waste
food_waste\augmented_165_0_4742.png,food_waste
food_waste\augmented_165_0_5121.png,food_waste
food_waste\augmented_165_0_6106.png,food_waste
food_waste\augmented_165_0_786.png,food_waste
food_waste\augmented_165_0_8123.png,food_waste
food_waste\augmented_165_0_8641.png,food_waste
food_waste\augmented_165_0_8758.png,food_waste
food_waste\augmented_166_0_1735.png,food_waste
food_waste\augmented_166_0_3603.png,food_waste
food_waste\augmented_166_0_4822.png,food_waste
food_waste\augmented_166_0_6727.png,food_waste
food_waste\augmented_166_0_6747.png,food_waste
food_waste\augmented_166_0_7143.png,food_waste
food_waste\augmented_166_0_7253.png,food_waste
food_waste\augmented_166_0_7602.png,food_waste
food_waste\augmented_166_0_8309.png,food_waste
food_waste\augmented_166_0_9077.png,food_waste
food_waste\augmented_167_0_1026.png,food_waste
food_waste\augmented_167_0_1703.png,food_waste
food_waste\augmented_167_0_1864.png,food_waste
food_waste\augmented_167_0_1996.png,food_waste
food_waste\augmented_167_0_342.png,food_waste
food_waste\augmented_167_0_3971.png,food_waste
food_waste\augmented_167_0_5702.png,food_waste
food_waste\augmented_167_0_6547.png,food_waste
food_waste\augmented_167_0_958.png,food_waste
food_waste\augmented_167_0_9760.png,food_waste
food_waste\augmented_168_0_2597.png,food_waste
food_waste\augmented_168_0_3478.png,food_waste
food_waste\augmented_168_0_3762.png,food_waste
food_waste\augmented_168_0_4483.png,food_waste
food_waste\augmented_168_0_6590.png,food_waste
food_waste\augmented_168_0_8094.png,food_waste
food_waste\augmented_168_0_863.png,food_waste
food_waste\augmented_168_0_887.png,food_waste
food_waste\augmented_168_0_9118.png,food_waste
food_waste\augmented_168_0_929.png,food_waste
food_waste\augmented_169_0_2231.png,food_waste
food_waste\augmented_169_0_2239.png,food_waste
food_waste\augmented_169_0_4114.png,food_waste
food_waste\augmented_169_0_4374.png,food_waste
food_waste\augmented_169_0_4531.png,food_waste
food_waste\augmented_169_0_4843.png,food_waste
food_waste\augmented_169_0_6058.png,food_waste
food_waste\augmented_169_0_6633.png,food_waste
food_waste\augmented_169_0_7719.png,food_waste
food_waste\augmented_169_0_8034.png,food_waste
food_waste\augmented_16_0_230.png,food_waste
food_waste\augmented_16_0_3868.png,food_waste
food_waste\augmented_16_0_4680.png,food_waste
food_waste\augmented_16_0_5358.png,food_waste
food_waste\augmented_16_0_6041.png,food_waste
food_waste\augmented_16_0_8122.png,food_waste
food_waste\augmented_16_0_8234.png,food_waste
food_waste\augmented_16_0_9131.png,food_waste
food_waste\augmented_16_0_9187.png,food_waste
food_waste\augmented_16_0_9392.png,food_waste
food_waste\augmented_170_0_4396.png,food_waste
food_waste\augmented_170_0_5085.png,food_waste
food_waste\augmented_170_0_5116.png,food_waste
food_waste\augmented_170_0_6219.png,food_waste
food_waste\augmented_170_0_7002.png,food_waste
food_waste\augmented_170_0_7319.png,food_waste
food_waste\augmented_170_0_7643.png,food_waste
food_waste\augmented_170_0_7924.png,food_waste
food_waste\augmented_170_0_8360.png,food_waste
food_waste\augmented_170_0_9973.png,food_waste
food_waste\augmented_171_0_2014.png,food_waste
food_waste\augmented_171_0_303.png,food_waste
food_waste\augmented_171_0_3511.png,food_waste
food_waste\augmented_171_0_7661.png,food_waste
food_waste\augmented_171_0_8608.png,food_waste
food_waste\augmented_171_0_8613.png,food_waste
food_waste\augmented_171_0_8957.png,food_waste
food_waste\augmented_171_0_9491.png,food_waste
food_waste\augmented_171_0_9567.png,food_waste
food_waste\augmented_171_0_9575.png,food_waste
food_waste\augmented_172_0_2023.png,food_waste
food_waste\augmented_172_0_2096.png,food_waste
food_waste\augmented_172_0_2276.png,food_waste
food_waste\augmented_172_0_2465.png,food_waste
food_waste\augmented_172_0_3338.png,food_waste
food_waste\augmented_172_0_4388.png,food_waste
food_waste\augmented_172_0_7166.png,food_waste
food_waste\augmented_172_0_7594.png,food_waste
food_waste\augmented_172_0_8689.png,food_waste
food_waste\augmented_172_0_9223.png,food_waste
food_waste\augmented_173_0_195.png,food_waste
food_waste\augmented_173_0_2815.png,food_waste
food_waste\augmented_173_0_2919.png,food_waste
food_waste\augmented_173_0_3424.png,food_waste
food_waste\augmented_173_0_3670.png,food_waste
food_waste\augmented_173_0_5239.png,food_waste
food_waste\augmented_173_0_5850.png,food_waste
food_waste\augmented_173_0_7097.png,food_waste
food_waste\augmented_173_0_7276.png,food_waste
food_waste\augmented_173_0_9629.png,food_waste
food_waste\augmented_174_0_1345.png,food_waste
food_waste\augmented_174_0_2441.png,food_waste
food_waste\augmented_174_0_4623.png,food_waste
food_waste\augmented_174_0_5484.png,food_waste
food_waste\augmented_174_0_5562.png,food_waste
food_waste\augmented_174_0_6158.png,food_waste
food_waste\augmented_174_0_8342.png,food_waste
food_waste\augmented_174_0_8374.png,food_waste
food_waste\augmented_174_0_89.png,food_waste
food_waste\augmented_174_0_988.png,food_waste
food_waste\augmented_175_0_1596.png,food_waste
food_waste\augmented_175_0_2352.png,food_waste
food_waste\augmented_175_0_2576.png,food_waste
food_waste\augmented_175_0_3411.png,food_waste
food_waste\augmented_175_0_3565.png,food_waste
food_waste\augmented_175_0_4465.png,food_waste
food_waste\augmented_175_0_6119.png,food_waste
food_waste\augmented_175_0_6207.png,food_waste
food_waste\augmented_175_0_7886.png,food_waste
food_waste\augmented_175_0_9896.png,food_waste
food_waste\augmented_176_0_1128.png,food_waste
food_waste\augmented_176_0_1227.png,food_waste
food_waste\augmented_176_0_1309.png,food_waste
food_waste\augmented_176_0_1398.png,food_waste
food_waste\augmented_176_0_2748.png,food_waste
food_waste\augmented_176_0_2835.png,food_waste
food_waste\augmented_176_0_4760.png,food_waste
food_waste\augmented_176_0_7174.png,food_waste
food_waste\augmented_176_0_9468.png,food_waste
food_waste\augmented_176_0_9810.png,food_waste
food_waste\augmented_177_0_1431.png,food_waste
food_waste\augmented_177_0_2430.png,food_waste
food_waste\augmented_177_0_2955.png,food_waste
food_waste\augmented_177_0_3992.png,food_waste
food_waste\augmented_177_0_5152.png,food_waste
food_waste\augmented_177_0_729.png,food_waste
food_waste\augmented_177_0_7300.png,food_waste
food_waste\augmented_177_0_7522.png,food_waste
food_waste\augmented_177_0_8062.png,food_waste
food_waste\augmented_177_0_8632.png,food_waste
food_waste\augmented_178_0_1193.png,food_waste
food_waste\augmented_178_0_1543.png,food_waste
food_waste\augmented_178_0_3329.png,food_waste
food_waste\augmented_178_0_4299.png,food_waste
food_waste\augmented_178_0_585.png,food_waste
food_waste\augmented_178_0_7578.png,food_waste
food_waste\augmented_178_0_8252.png,food_waste
food_waste\augmented_178_0_8605.png,food_waste
food_waste\augmented_178_0_9459.png,food_waste
food_waste\augmented_178_0_9848.png,food_waste
food_waste\augmented_179_0_1222.png,food_waste
food_waste\augmented_179_0_1833.png,food_waste
food_waste\augmented_179_0_2419.png,food_waste
food_waste\augmented_179_0_5361.png,food_waste
food_waste\augmented_179_0_6099.png,food_waste
food_waste\augmented_179_0_6517.png,food_waste
food_waste\augmented_179_0_6539.png,food_waste
food_waste\augmented_179_0_7577.png,food_waste
food_waste\augmented_179_0_7885.png,food_waste
food_waste\augmented_179_0_9523.png,food_waste
food_waste\augmented_17_0_1323.png,food_waste
food_waste\augmented_17_0_2147.png,food_waste
food_waste\augmented_17_0_3709.png,food_waste
food_waste\augmented_17_0_4547.png,food_waste
food_waste\augmented_17_0_5013.png,food_waste
food_waste\augmented_17_0_5108.png,food_waste
food_waste\augmented_17_0_7740.png,food_waste
food_waste\augmented_17_0_8156.png,food_waste
food_waste\augmented_17_0_8523.png,food_waste
food_waste\augmented_17_0_9416.png,food_waste
food_waste\augmented_180_0_2269.png,food_waste
food_waste\augmented_180_0_2569.png,food_waste
food_waste\augmented_180_0_2872.png,food_waste
food_waste\augmented_180_0_3704.png,food_waste
food_waste\augmented_180_0_426.png,food_waste
food_waste\augmented_180_0_5588.png,food_waste
food_waste\augmented_180_0_6098.png,food_waste
food_waste\augmented_180_0_7106.png,food_waste
food_waste\augmented_180_0_7515.png,food_waste
food_waste\augmented_180_0_7949.png,food_waste
food_waste\augmented_181_0_1353.png,food_waste
food_waste\augmented_181_0_1878.png,food_waste
food_waste\augmented_181_0_5043.png,food_waste
food_waste\augmented_181_0_5170.png,food_waste
food_waste\augmented_181_0_6402.png,food_waste
food_waste\augmented_181_0_7569.png,food_waste
food_waste\augmented_181_0_8803.png,food_waste
food_waste\augmented_181_0_8901.png,food_waste
food_waste\augmented_181_0_9525.png,food_waste
food_waste\augmented_181_0_9850.png,food_waste
food_waste\augmented_182_0_3930.png,food_waste
food_waste\augmented_182_0_4244.png,food_waste
food_waste\augmented_182_0_576.png,food_waste
food_waste\augmented_182_0_6515.png,food_waste
food_waste\augmented_182_0_7208.png,food_waste
food_waste\augmented_182_0_7400.png,food_waste
food_waste\augmented_182_0_8381.png,food_waste
food_waste\augmented_182_0_8934.png,food_waste
food_waste\augmented_182_0_9044.png,food_waste
food_waste\augmented_182_0_9714.png,food_waste
food_waste\augmented_183_0_2748.png,food_waste
food_waste\augmented_183_0_3411.png,food_waste
food_waste\augmented_183_0_3438.png,food_waste
food_waste\augmented_183_0_3805.png,food_waste
food_waste\augmented_183_0_4782.png,food_waste
food_waste\augmented_183_0_4893.png,food_waste
food_waste\augmented_183_0_5886.png,food_waste
food_waste\augmented_183_0_6369.png,food_waste
food_waste\augmented_183_0_9158.png,food_waste
food_waste\augmented_183_0_9706.png,food_waste
food_waste\augmented_184_0_1247.png,food_waste
food_waste\augmented_184_0_1699.png,food_waste
food_waste\augmented_184_0_4909.png,food_waste
food_waste\augmented_184_0_5060.png,food_waste
food_waste\augmented_184_0_6062.png,food_waste
food_waste\augmented_184_0_7689.png,food_waste
food_waste\augmented_184_0_781.png,food_waste
food_waste\augmented_184_0_7963.png,food_waste
food_waste\augmented_184_0_7977.png,food_waste
food_waste\augmented_184_0_819.png,food_waste
food_waste\augmented_185_0_2508.png,food_waste
food_waste\augmented_185_0_2701.png,food_waste
food_waste\augmented_185_0_4774.png,food_waste
food_waste\augmented_185_0_5020.png,food_waste
food_waste\augmented_185_0_5470.png,food_waste
food_waste\augmented_185_0_6172.png,food_waste
food_waste\augmented_185_0_6436.png,food_waste
food_waste\augmented_185_0_8187.png,food_waste
food_waste\augmented_185_0_9559.png,food_waste
food_waste\augmented_185_0_9768.png,food_waste
food_waste\augmented_186_0_1211.png,food_waste
food_waste\augmented_186_0_1257.png,food_waste
food_waste\augmented_186_0_2462.png,food_waste
food_waste\augmented_186_0_300.png,food_waste
food_waste\augmented_186_0_4028.png,food_waste
food_waste\augmented_186_0_4261.png,food_waste
food_waste\augmented_186_0_5218.png,food_waste
food_waste\augmented_186_0_621.png,food_waste
food_waste\augmented_186_0_6540.png,food_waste
food_waste\augmented_186_0_757.png,food_waste
food_waste\augmented_187_0_28.png,food_waste
food_waste\augmented_187_0_3038.png,food_waste
food_waste\augmented_187_0_3143.png,food_waste
food_waste\augmented_187_0_5959.png,food_waste
food_waste\augmented_187_0_6689.png,food_waste
food_waste\augmented_187_0_6749.png,food_waste
food_waste\augmented_187_0_7422.png,food_waste
food_waste\augmented_187_0_7561.png,food_waste
food_waste\augmented_187_0_8607.png,food_waste
food_waste\augmented_187_0_8654.png,food_waste
food_waste\augmented_188_0_2530.png,food_waste
food_waste\augmented_188_0_2842.png,food_waste
food_waste\augmented_188_0_3220.png,food_waste
food_waste\augmented_188_0_3958.png,food_waste
food_waste\augmented_188_0_4028.png,food_waste
food_waste\augmented_188_0_509.png,food_waste
food_waste\augmented_188_0_7379.png,food_waste
food_waste\augmented_188_0_7503.png,food_waste
food_waste\augmented_188_0_7521.png,food_waste
food_waste\augmented_188_0_950.png,food_waste
food_waste\augmented_189_0_1137.png,food_waste
food_waste\augmented_189_0_2050.png,food_waste
food_waste\augmented_189_0_3608.png,food_waste
food_waste\augmented_189_0_5531.png,food_waste
food_waste\augmented_189_0_5915.png,food_waste
food_waste\augmented_189_0_6343.png,food_waste
food_waste\augmented_189_0_7077.png,food_waste
food_waste\augmented_189_0_8412.png,food_waste
food_waste\augmented_189_0_8448.png,food_waste
food_waste\augmented_189_0_9149.png,food_waste
food_waste\augmented_18_0_2136.png,food_waste
food_waste\augmented_18_0_4924.png,food_waste
food_waste\augmented_18_0_5145.png,food_waste
food_waste\augmented_18_0_5963.png,food_waste
food_waste\augmented_18_0_6319.png,food_waste
food_waste\augmented_18_0_7421.png,food_waste
food_waste\augmented_18_0_8106.png,food_waste
food_waste\augmented_18_0_8545.png,food_waste
food_waste\augmented_18_0_8722.png,food_waste
food_waste\augmented_18_0_8810.png,food_waste
food_waste\augmented_190_0_1434.png,food_waste
food_waste\augmented_190_0_2026.png,food_waste
food_waste\augmented_190_0_247.png,food_waste
food_waste\augmented_190_0_2770.png,food_waste
food_waste\augmented_190_0_297.png,food_waste
food_waste\augmented_190_0_4179.png,food_waste
food_waste\augmented_190_0_6665.png,food_waste
food_waste\augmented_190_0_7112.png,food_waste
food_waste\augmented_190_0_8702.png,food_waste
food_waste\augmented_190_0_9602.png,food_waste
food_waste\augmented_191_0_1535.png,food_waste
food_waste\augmented_191_0_1680.png,food_waste
food_waste\augmented_191_0_1807.png,food_waste
food_waste\augmented_191_0_3502.png,food_waste
food_waste\augmented_191_0_6615.png,food_waste
food_waste\augmented_191_0_7197.png,food_waste
food_waste\augmented_191_0_7331.png,food_waste
food_waste\augmented_191_0_8372.png,food_waste
food_waste\augmented_191_0_8581.png,food_waste
food_waste\augmented_191_0_9472.png,food_waste
food_waste\augmented_192_0_2311.png,food_waste
food_waste\augmented_192_0_4246.png,food_waste
food_waste\augmented_192_0_5211.png,food_waste
food_waste\augmented_192_0_5506.png,food_waste
food_waste\augmented_192_0_6169.png,food_waste
food_waste\augmented_192_0_6608.png,food_waste
food_waste\augmented_192_0_6952.png,food_waste
food_waste\augmented_192_0_8421.png,food_waste
food_waste\augmented_192_0_8845.png,food_waste
food_waste\augmented_192_0_9813.png,food_waste
food_waste\augmented_193_0_1599.png,food_waste
food_waste\augmented_193_0_1665.png,food_waste
food_waste\augmented_193_0_1950.png,food_waste
food_waste\augmented_193_0_3231.png,food_waste
food_waste\augmented_193_0_4761.png,food_waste
food_waste\augmented_193_0_4873.png,food_waste
food_waste\augmented_193_0_5339.png,food_waste
food_waste\augmented_193_0_614.png,food_waste
food_waste\augmented_193_0_7883.png,food_waste
food_waste\augmented_193_0_8747.png,food_waste
food_waste\augmented_194_0_1646.png,food_waste
food_waste\augmented_194_0_1700.png,food_waste
food_waste\augmented_194_0_2653.png,food_waste
food_waste\augmented_194_0_3002.png,food_waste
food_waste\augmented_194_0_3141.png,food_waste
food_waste\augmented_194_0_3852.png,food_waste
food_waste\augmented_194_0_3854.png,food_waste
food_waste\augmented_194_0_7761.png,food_waste
food_waste\augmented_194_0_8078.png,food_waste
food_waste\augmented_194_0_8208.png,food_waste
food_waste\augmented_195_0_1034.png,food_waste
food_waste\augmented_195_0_1485.png,food_waste
food_waste\augmented_195_0_1544.png,food_waste
food_waste\augmented_195_0_1929.png,food_waste
food_waste\augmented_195_0_3021.png,food_waste
food_waste\augmented_195_0_5149.png,food_waste
food_waste\augmented_195_0_5174.png,food_waste
food_waste\augmented_195_0_6008.png,food_waste
food_waste\augmented_195_0_6148.png,food_waste
food_waste\augmented_195_0_7331.png,food_waste
food_waste\augmented_196_0_1486.png,food_waste
food_waste\augmented_196_0_1725.png,food_waste
food_waste\augmented_196_0_3990.png,food_waste
food_waste\augmented_196_0_4607.png,food_waste
food_waste\augmented_196_0_7280.png,food_waste
food_waste\augmented_196_0_7455.png,food_waste
food_waste\augmented_196_0_8251.png,food_waste
food_waste\augmented_196_0_8364.png,food_waste
food_waste\augmented_196_0_9630.png,food_waste
food_waste\augmented_196_0_969.png,food_waste
food_waste\augmented_197_0_1584.png,food_waste
food_waste\augmented_197_0_1754.png,food_waste
food_waste\augmented_197_0_2663.png,food_waste
food_waste\augmented_197_0_2784.png,food_waste
food_waste\augmented_197_0_4815.png,food_waste
food_waste\augmented_197_0_6183.png,food_waste
food_waste\augmented_197_0_6232.png,food_waste
food_waste\augmented_197_0_6746.png,food_waste
food_waste\augmented_197_0_8600.png,food_waste
food_waste\augmented_197_0_9626.png,food_waste
food_waste\augmented_198_0_1817.png,food_waste
food_waste\augmented_198_0_1952.png,food_waste
food_waste\augmented_198_0_412.png,food_waste
food_waste\augmented_198_0_5165.png,food_waste
food_waste\augmented_198_0_60.png,food_waste
food_waste\augmented_198_0_6550.png,food_waste
food_waste\augmented_198_0_7199.png,food_waste
food_waste\augmented_198_0_7675.png,food_waste
food_waste\augmented_198_0_8104.png,food_waste
food_waste\augmented_198_0_871.png,food_waste
food_waste\augmented_199_0_1334.png,food_waste
food_waste\augmented_199_0_1908.png,food_waste
food_waste\augmented_199_0_2371.png,food_waste
food_waste\augmented_199_0_3862.png,food_waste
food_waste\augmented_199_0_4899.png,food_waste
food_waste\augmented_199_0_5010.png,food_waste
food_waste\augmented_199_0_536.png,food_waste
food_waste\augmented_199_0_5536.png,food_waste
food_waste\augmented_199_0_5661.png,food_waste
food_waste\augmented_199_0_6473.png,food_waste
food_waste\augmented_19_0_1086.png,food_waste
food_waste\augmented_19_0_1338.png,food_waste
food_waste\augmented_19_0_2389.png,food_waste
food_waste\augmented_19_0_2884.png,food_waste
food_waste\augmented_19_0_3368.png,food_waste
food_waste\augmented_19_0_3554.png,food_waste
food_waste\augmented_19_0_5577.png,food_waste
food_waste\augmented_19_0_6594.png,food_waste
food_waste\augmented_19_0_8062.png,food_waste
food_waste\augmented_19_0_8323.png,food_waste
food_waste\augmented_1_0_2995.png,food_waste
food_waste\augmented_1_0_3314.png,food_waste
food_waste\augmented_1_0_334.png,food_waste
food_waste\augmented_1_0_444.png,food_waste
food_waste\augmented_1_0_6465.png,food_waste
food_waste\augmented_1_0_6472.png,food_waste
food_waste\augmented_1_0_7409.png,food_waste
food_waste\augmented_1_0_8095.png,food_waste
food_waste\augmented_1_0_8857.png,food_waste
food_waste\augmented_1_0_9162.png,food_waste
food_waste\augmented_200_0_1004.png,food_waste
food_waste\augmented_200_0_1778.png,food_waste
food_waste\augmented_200_0_1900.png,food_waste
food_waste\augmented_200_0_2895.png,food_waste
food_waste\augmented_200_0_301.png,food_waste
food_waste\augmented_200_0_3414.png,food_waste
food_waste\augmented_200_0_6328.png,food_waste
food_waste\augmented_200_0_6732.png,food_waste
food_waste\augmented_200_0_7089.png,food_waste
food_waste\augmented_200_0_7630.png,food_waste
food_waste\augmented_201_0_2860.png,food_waste
food_waste\augmented_201_0_3203.png,food_waste
food_waste\augmented_201_0_3461.png,food_waste
food_waste\augmented_201_0_4944.png,food_waste
food_waste\augmented_201_0_5927.png,food_waste
food_waste\augmented_201_0_5932.png,food_waste
food_waste\augmented_201_0_6438.png,food_waste
food_waste\augmented_201_0_7477.png,food_waste
food_waste\augmented_201_0_9638.png,food_waste
food_waste\augmented_201_0_9926.png,food_waste
food_waste\augmented_202_0_1337.png,food_waste
food_waste\augmented_202_0_1444.png,food_waste
food_waste\augmented_202_0_2779.png,food_waste
food_waste\augmented_202_0_3082.png,food_waste
food_waste\augmented_202_0_3467.png,food_waste
food_waste\augmented_202_0_6294.png,food_waste
food_waste\augmented_202_0_6371.png,food_waste
food_waste\augmented_202_0_7049.png,food_waste
food_waste\augmented_202_0_7680.png,food_waste
food_waste\augmented_202_0_9705.png,food_waste
food_waste\augmented_203_0_3011.png,food_waste
food_waste\augmented_203_0_376.png,food_waste
food_waste\augmented_203_0_4166.png,food_waste
food_waste\augmented_203_0_4227.png,food_waste
food_waste\augmented_203_0_4454.png,food_waste
food_waste\augmented_203_0_6491.png,food_waste
food_waste\augmented_203_0_680.png,food_waste
food_waste\augmented_203_0_7555.png,food_waste
food_waste\augmented_203_0_8897.png,food_waste
food_waste\augmented_203_0_9855.png,food_waste
food_waste\augmented_204_0_1116.png,food_waste
food_waste\augmented_204_0_1616.png,food_waste
food_waste\augmented_204_0_1827.png,food_waste
food_waste\augmented_204_0_2567.png,food_waste
food_waste\augmented_204_0_3123.png,food_waste
food_waste\augmented_204_0_3776.png,food_waste
food_waste\augmented_204_0_5503.png,food_waste
food_waste\augmented_204_0_7456.png,food_waste
food_waste\augmented_204_0_7700.png,food_waste
food_waste\augmented_204_0_8383.png,food_waste
food_waste\augmented_205_0_1068.png,food_waste
food_waste\augmented_205_0_1691.png,food_waste
food_waste\augmented_205_0_1993.png,food_waste
food_waste\augmented_205_0_2887.png,food_waste
food_waste\augmented_205_0_3058.png,food_waste
food_waste\augmented_205_0_3293.png,food_waste
food_waste\augmented_205_0_4164.png,food_waste
food_waste\augmented_205_0_4778.png,food_waste
food_waste\augmented_205_0_653.png,food_waste
food_waste\augmented_205_0_7406.png,food_waste
food_waste\augmented_206_0_4368.png,food_waste
food_waste\augmented_206_0_4417.png,food_waste
food_waste\augmented_206_0_4606.png,food_waste
food_waste\augmented_206_0_471.png,food_waste
food_waste\augmented_206_0_4959.png,food_waste
food_waste\augmented_206_0_5466.png,food_waste
food_waste\augmented_206_0_6090.png,food_waste
food_waste\augmented_206_0_617.png,food_waste
food_waste\augmented_206_0_7956.png,food_waste
food_waste\augmented_206_0_9844.png,food_waste
food_waste\augmented_207_0_3615.png,food_waste
food_waste\augmented_207_0_4752.png,food_waste
food_waste\augmented_207_0_479.png,food_waste
food_waste\augmented_207_0_5461.png,food_waste
food_waste\augmented_207_0_5741.png,food_waste
food_waste\augmented_207_0_5834.png,food_waste
food_waste\augmented_207_0_6676.png,food_waste
food_waste\augmented_207_0_718.png,food_waste
food_waste\augmented_207_0_7626.png,food_waste
food_waste\augmented_207_0_8137.png,food_waste
food_waste\augmented_208_0_100.png,food_waste
food_waste\augmented_208_0_1121.png,food_waste
food_waste\augmented_208_0_45.png,food_waste
food_waste\augmented_208_0_4726.png,food_waste
food_waste\augmented_208_0_4823.png,food_waste
food_waste\augmented_208_0_5329.png,food_waste
food_waste\augmented_208_0_8961.png,food_waste
food_waste\augmented_208_0_9336.png,food_waste
food_waste\augmented_208_0_9402.png,food_waste
food_waste\augmented_208_0_9829.png,food_waste
food_waste\augmented_209_0_2711.png,food_waste
food_waste\augmented_209_0_303.png,food_waste
food_waste\augmented_209_0_4443.png,food_waste
food_waste\augmented_209_0_5441.png,food_waste
food_waste\augmented_209_0_5652.png,food_waste
food_waste\augmented_209_0_625.png,food_waste
food_waste\augmented_209_0_8035.png,food_waste
food_waste\augmented_209_0_8298.png,food_waste
food_waste\augmented_209_0_9067.png,food_waste
food_waste\augmented_209_0_9444.png,food_waste
food_waste\augmented_20_0_1719.png,food_waste
food_waste\augmented_20_0_1894.png,food_waste
food_waste\augmented_20_0_3749.png,food_waste
food_waste\augmented_20_0_5014.png,food_waste
food_waste\augmented_20_0_5642.png,food_waste
food_waste\augmented_20_0_6144.png,food_waste
food_waste\augmented_20_0_7257.png,food_waste
food_waste\augmented_20_0_9393.png,food_waste
food_waste\augmented_20_0_9650.png,food_waste
food_waste\augmented_20_0_9756.png,food_waste
food_waste\augmented_210_0_345.png,food_waste
food_waste\augmented_210_0_4109.png,food_waste
food_waste\augmented_210_0_5016.png,food_waste
food_waste\augmented_210_0_6052.png,food_waste
food_waste\augmented_210_0_7109.png,food_waste
food_waste\augmented_210_0_8119.png,food_waste
food_waste\augmented_210_0_8662.png,food_waste
food_waste\augmented_210_0_8804.png,food_waste
food_waste\augmented_210_0_8934.png,food_waste
food_waste\augmented_210_0_9389.png,food_waste
food_waste\augmented_211_0_1566.png,food_waste
food_waste\augmented_211_0_2194.png,food_waste
food_waste\augmented_211_0_2882.png,food_waste
